,trend
0,4.829311325387424
1,4.715118514633955
2,4.602907384302119
3,4.4954626657419015
4,4.394567273188098
5,4.301694456709415
6,4.217445861828816
7,4.14160957503382
8,4.073212779148304
9,4.0105691510117465
10,3.953196609476663
11,3.9006064676761873
12,3.85171429086253
13,3.8054977652456037
14,3.7610272556035333
15,3.7174946906111654
16,3.6736163569085964
17,3.6270351069542874
18,3.5787227829836317
19,3.5292593302901754
20,3.4788629924281
21,3.427421225870159
22,3.3763971977188394
23,3.3263619368104607
24,3.279526223732767
25,3.2378968628629985
26,3.202055954688561
27,3.1730619141575707
28,3.1512218712464612
29,3.136109792235321
30,3.127205129734712
31,3.123277267735047
32,3.1230160870206563
33,3.124409420083538
34,3.1259932143613014
35,3.1287256614040047
36,3.134736207002729
37,3.144823843410177
38,3.1603283527496755
39,3.1831240022424185
40,3.213734853889131
41,3.2525705171891364
42,3.2986570173580763
43,3.349612523038351
44,3.4041185422365103
45,3.4618880751322063
46,3.5211315478161938
47,3.579770706332268
48,3.634151589506839
49,3.6815078794748555
50,3.719301913627821
51,3.7476950869325707
52,3.766399230659921
53,3.7765338666513566
54,3.7793645172291987
55,3.7762963710491135
56,3.7701225139435
57,3.7619008465128516
58,3.752832942786447
59,3.7436441887644936
60,3.733339449857959
61,3.7210838138598303
62,3.7068340314069346
63,3.6907211757524356
64,3.671809548879869
65,3.6499817520379256
66,3.6265755055072475
67,3.6025222909734564
68,3.5777369804312293
69,3.554882869443385
70,3.536262167959972
71,3.5244552841376353
72,3.5210824622780468
73,3.5261861621302897
74,3.538233166904527
75,3.55473639345959
76,3.5734973629249955
77,3.5913458861843477
78,3.6060033382694234
79,3.616071503033136
80,3.6197734122419805
81,3.616197052973058
82,3.6040430539208175
83,3.582876920621599
84,3.553136631703043
85,3.5173958677173998
86,3.477257598822104
87,3.434001422757266
88,3.38860865126373
89,3.340539345193119
90,3.2908856849900143
91,3.2417770140082505
92,3.1945358720485455
93,3.1509586882778637
94,3.1127203069431415
95,3.0801512231111423
96,3.053511481656792
97,3.0336360329405716
98,3.0207013826469282
99,3.01548801393972
100,3.018138471618652
101,3.0275356204747186
102,3.04317598875415
103,3.0639138949403817
104,3.088576672523879
105,3.1172017088107697
106,3.1497710306868547
107,3.184943413969928
108,3.2212840275836063
109,3.2591174508177723
110,3.2998799604450717
111,3.3442208848313895
112,3.3913521273673313
113,3.4402704533904807
114,3.490353033158816
115,3.5407018678969466
116,3.5901124881837574
117,3.6370424859306976
118,3.680205632744105
119,3.7179175486766103
120,3.7505687252603783
121,3.7806009555596525
122,3.809986927185388
123,3.8402114521513138
124,3.87100310064167
125,3.9015653106831025
126,3.9318071433643573
127,3.9616991814550007
128,3.989379628259998
129,4.014260625095901
130,4.034510951011605
131,4.048915472165314
132,4.057487485370854
133,4.05895971527195
134,4.052028956833968
135,4.034730155200227
136,4.005690737416026
137,3.9647664241796656
138,3.911809379478556
139,3.8491937882849987
140,3.779348954709117
141,3.706673436743357
142,3.634453699283471
143,3.5667845363272477
144,3.506114208310424
145,3.4539117353335334
146,3.4125798161169136
147,3.3836124545463195
148,3.3669957921224345
149,3.3618512125618514
150,3.3683207272110876
151,3.3863201904088074
152,3.4142852560391663
153,3.450410127867315
154,3.493880081373378
155,3.5435988857075644
156,3.5981616349692227
157,3.6551986739541347
158,3.711966496436223
159,3.7665620970181912
160,3.8178874912424705
161,3.863740593340855
162,3.9026581378631127
163,3.9345120214881737
164,3.959859979558806
165,3.9786756774043486
166,3.990332867866919
167,3.9948436314902542
168,3.990976090775673
169,3.9800015909548145
170,3.965072117202582
171,3.9474771536995332
172,3.9279030145529714
173,3.9070688406491385
174,3.88573883349018
175,3.862860276552839
176,3.837451866542928
177,3.807993012493413
178,3.773064716020672
179,3.7332429831082727
180,3.6879956542922736
181,3.636332293244289
182,3.579957466352002
183,3.521428032319817
184,3.4616883764356663
185,3.401981991467286
186,3.342013814947136
187,3.2837375456630085
188,3.228893123768355
189,3.1796681534505895
190,3.1381071806947682
191,3.1061424588900417
192,3.0849949244376234
193,3.0751941747019194
194,3.0759666852195604
195,3.085241935167989
196,3.101526924546387
197,3.122025377144454
198,3.143877562424051
199,3.162897483986324
200,3.1766842219559015
201,3.183985045529922
202,3.1853117962668005
203,3.181686325071497
204,3.1752646629763026
205,3.16746428706034
206,3.159593133988372
207,3.1534794752457493
208,3.1496018366090786
209,3.148967819182939
210,3.152491522924029
211,3.1603689429020596
212,3.171450766984913
213,3.1851124524511567
214,3.2018722998499927
215,3.222132914447841
216,3.244920731323713
217,3.267873352485094
218,3.289100304482389
219,3.305293693020703
220,3.314839936114839
221,3.3178096432214628
222,3.315951648837164
223,3.3101911564315207
224,3.300630899693587
225,3.2878047428396475
226,3.275183655773676
227,3.265433730435373
228,3.26104906897958
229,3.2631078774796203
230,3.2712752063406993
231,3.2850516635445968
232,3.303143310069132
233,3.3253280496024082
234,3.350569321263734
235,3.3795022341414187
236,3.412542791497982
237,3.4498698076996037
238,3.490779257867778
239,3.5349109484941885
240,3.5803479490343517
241,3.624839009600978
242,3.6670201628386305
243,3.706386917010873
244,3.741392892779494
245,3.7731752189831536
246,3.8017826539025217
247,3.827405721306409
248,3.8503588308049377
249,3.8698142634324144
250,3.885662825953894
251,3.8985016912197876
252,3.910249492814282
253,3.922263300764551
254,3.934706279164762
255,3.947165177546099
256,3.9573925540152706
257,3.9625489884430145
258,3.961071690353808
259,3.953921276154348
260,3.9433326924448626
261,3.930944685027981
262,3.9184314167735534
263,3.9068852101232894
264,3.896199367883413
265,3.8869503896038227
266,3.8804046502294893
267,3.8772741807118836
268,3.877720759096083
269,3.8832328670642218
270,3.893500410823998
271,3.9070362760411927
272,3.922419910624824
273,3.9370388648113854
274,3.9502041763932296
275,3.960016233872204
276,3.965231548139909
277,3.9665066199417742
278,3.963894680305642
279,3.9574698936218873
280,3.9473289901056963
281,3.9329702812887377
282,3.913299998083864
283,3.886641264978121
284,3.853246393959752
285,3.812813546226386
286,3.7670076039794287
287,3.717610440953893
288,3.665299551132305
289,3.6115539219715953
290,3.5593117287092353
291,3.510503925381462
292,3.466711896194071
293,3.4291979603994953
294,3.3983077423150467
295,3.3728686175327867
296,3.351459019305831
297,3.333049338001338
298,3.3157653020994022
299,3.299399484243865
300,3.284797103764756
301,3.271366255314452
302,3.2589620353554785
303,3.247269936440788
304,3.235813599851238
305,3.2245871231574075
306,3.213437220429969
307,3.202070238787618
308,3.1894341270862814
309,3.1749755402826443
310,3.1580227370039635
311,3.13904461616482
312,3.120286312469167
313,3.103281057735856
314,3.0894869048384432
315,3.0790473559893994
316,3.07142498408567
317,3.0672829574267064
318,3.0666148036969028
319,3.0699969987322637
320,3.0767143841164843
321,3.0853830533090547
322,3.0945711532793907
323,3.1027934665885883
324,3.1085056688269472
325,3.110724189668147
326,3.1102726427428484
327,3.107280439063172
328,3.1036830692395245
329,3.1007239736079
330,3.0989567905860156
331,3.0994972061080817
332,3.1027740581141923
333,3.1091539987906245
334,3.1176894465373355
335,3.127364598505039
336,3.1364650959403613
337,3.1438219772158646
338,3.1481809900191475
339,3.1488229933020504
340,3.14493623289765
341,3.1362409402682108
342,3.1229917617304377
343,3.1059831930133663
344,3.0853078599949546
345,3.0622421490575276
346,3.0392591291709117
347,3.0181679679617726
348,2.9995032961010413
349,2.9825383892796737
350,2.9665468336285614
351,2.9514381287852958
352,2.9365176826164507
353,2.92112125415811
354,2.9058742788947214
355,2.8902014915268848
356,2.87358645533089
357,2.8555813576508235
358,2.837067394296191
359,2.8196410227279665
360,2.80375053328569
361,2.7893319406696984
362,2.7770689154970256
363,2.7690267959217847
364,2.766160252025908
365,2.7695683121438748
366,2.7792461544526494
367,2.7940829769341073
368,2.814355948723591
369,2.839845937095862
370,2.870449836857728
371,2.9067896391053085
372,2.9483183037866905
373,2.9951720473255152
374,3.046269387205561
375,3.0992818583810275
376,3.1531020774391125
377,3.206560609805525
378,3.259642332107575
379,3.3109530205914446
380,3.3589361750457467
381,3.401840949621225
382,3.438317163359219
383,3.469888484707554
384,3.4978046338869557
385,3.5217716508152064
386,3.54305944751391
387,3.5613618287229105
388,3.576658187027359
389,3.5898270638694516
390,3.6007615893244953
391,3.608361251552877
392,3.6111500627216606
393,3.6091468092156873
394,3.6026133086306005
395,3.5933056618062817
396,3.582603336264719
397,3.5721399834892713
398,3.561935127878133
399,3.551025706339815
400,3.5374724463279037
401,3.522116684229525
402,3.5048388361528513
403,3.485817995278412
404,3.4655427305141426
405,3.444197974520926
406,3.421052695753077
407,3.3950982389308324
408,3.3656877908395826
409,3.3325526018653875
410,3.296445367525034
411,3.2591609379591406
412,3.2216838849536247
413,3.1848368047081794
414,3.1505537409943987
415,3.1200282145809366
416,3.094984650148323
417,3.0758224547429753
418,3.0622566700049694
419,3.0527049485401645
420,3.04617103253567
421,3.0416257235857582
422,3.038635966389366
423,3.036117689568189
424,3.0342126742649285
425,3.0324151280663036
426,3.030197875637617
427,3.0276384821891296
428,3.0260456392588297
429,3.026710764333339
430,3.03153399637474
431,3.0411487801174113
432,3.056168851547996
433,3.076557228665565
434,3.1028668239369708
435,3.1356027015611527
436,3.1739556339720867
437,3.2176566419152746
438,3.2663280238649848
439,3.320081042894292
440,3.378860507061354
441,3.44241117377252
442,3.509616012617225
443,3.5797064862012977
444,3.6522205471226816
445,3.7250838314254424
446,3.7970643373116957
447,3.8652268855889167
448,3.9298881318537626
449,3.990823964899398
450,4.046604093436576
451,4.097053961197989
452,4.1413448843579275
453,4.179212520364935
454,4.210929186114826
455,4.236030190678191
456,4.255794012384296
457,4.270101610693232
458,4.278674073807348
459,4.281063676422312
460,4.278523521937663
461,4.272756048955179
462,4.264664618875425
463,4.253732120568373
464,4.239901027517195
465,4.222330230629709
466,4.200028682671535
467,4.172491380014151
468,4.139713301102363
469,4.103456617268469
470,4.064146179031576
471,4.022142176525001
472,3.979014708520167
473,3.9363200349281664
474,3.894377531467269
475,3.8529213738339143
476,3.8117517517673742
477,3.770135779148273
478,3.7287082250123813
479,3.688872523533505
480,3.6503266662448173
481,3.6154630993522834
482,3.585642814895464
483,3.560592140476828
484,3.538421376939533
485,3.5175154550389403
486,3.497797792169825
487,3.478868358567562
488,3.460641000847419
489,3.441480272900557
490,3.419462827992609
491,3.393639394218643
492,3.364048535406235
493,3.3304827907615735
494,3.2931321691562188
495,3.251980127717503
496,3.207451915967034
497,3.161690295846596
498,3.11670837185049
499,3.0744181920381153
500,3.037283861736465
501,3.007097974902507
502,2.9868798230796276
503,2.979019261576898
504,2.9846643458139646
505,3.0037262441719874
506,3.0355007098159934
507,3.0792811670084013
508,3.133088852067994
509,3.1955204505841746
510,3.2644644676138035
511,3.337687207932128
512,3.412789686022133
513,3.4884118618618496
514,3.563560701875542
515,3.638187915073816
516,3.7112679850286012
517,3.7813765278649063
518,3.847894617217097
519,3.909089966389624
520,3.962700354551176
521,4.006520379641448
522,4.040242951878543
523,4.063556906243291
524,4.076750925871597
525,4.081323970832963
526,4.07747703186822
527,4.065360272236427
528,4.045075432051724
529,4.016683401258103
530,3.9795918976545233
531,3.9325732119141596
532,3.8762873897741517
533,3.811436618714196
534,3.7400504065953752
535,3.664901113392075
536,3.5882985675745585
537,3.5127620344172206
538,3.4391930925897203
539,3.368172844490206
540,3.3012578968339605
541,3.240399748308457
542,3.1867366114156472
543,3.141256448814791
544,3.1042055127830146
545,3.075741770316936
546,3.0565830599676853
547,3.047399881679945
548,3.048202370985917
549,3.058346038491755
550,3.0765312683217463
551,3.100171978326123
552,3.127259254312416
553,3.155721574601706
554,3.1840328804811273
555,3.2124447872536894
556,3.2417188896721
557,3.271234004497031
558,3.3008428741831106
559,3.3314787199321567
560,3.3626367361496197
561,3.396104943040992
562,3.432194712851672
563,3.4697198522376533
564,3.506599046159399
565,3.5417074046697232
566,3.572353413417591
567,3.5980069909240484
568,3.6196553348267555
569,3.637911888394044
570,3.6517528103099806
571,3.659755564328386
572,3.6619652686966395
573,3.6605146944344145
574,3.6571228842684493
575,3.651846059241459
576,3.6449547385934924
577,3.6363120377775733
578,3.6260029755351058
579,3.613714875583883
580,3.6012438097819874
581,3.5900022781902603
582,3.5804020034884294
583,3.5712359569323495
584,3.5615593585256975
585,3.5525704057990644
586,3.545741321683961
587,3.5428239726082733
588,3.543979136673836
589,3.549653326999599
590,3.5618280697440925
591,3.5815163577364713
592,3.609380041262301
593,3.64509252288356
594,3.6885713426364384
595,3.738705857730322
596,3.793955068285449
597,3.8523162832609774
598,3.9119155896983857
599,3.9697213769621147
600,4.022757087173044
601,4.069315086591457
602,4.106423518298151
603,4.132317203444805
604,4.145164448484159
605,4.143675861616806
606,4.130221323263033
607,4.107705916429614
608,4.079578335796291
609,4.047344959845031
610,4.0112124305979275
611,3.9738577994771713
612,3.938576110135825
613,3.9068037451022803
614,3.8793904768360954
615,3.858494325456138
616,3.8444736920332554
617,3.8359004186848864
618,3.8320685514709463
619,3.8317496986896726
620,3.834445425794631
621,3.8397624546777065
622,3.8505359788396585
623,3.867826340247075
624,3.892787295879769
625,3.9272802112549012
626,3.972608459829708
627,4.028245864929389
628,4.093058369591751
629,4.166519263189022
630,4.246793673612428
631,4.330067654213711
632,4.4142480122986
633,4.495785262888946
634,4.569621015998907
635,4.630387015853335
636,4.673608993542086
637,4.6994186882701
638,4.707526833621364
639,4.698457026499687
640,4.673540659537876
641,4.633672589727169
642,4.580576711146597
643,4.515580872506611
644,4.440900062073194
645,4.359052030067014
646,4.271653964169946
647,4.18072364454507
648,4.086234067627864
649,3.988045277575969
650,3.885963422254753
651,3.7791771212311005
652,3.669446266932985
653,3.559918766087609
654,3.4539491215053415
655,3.3539168867677462
656,3.2625428972554475
657,3.1829517902948403
658,3.1168541139015358
659,3.0645960712222107
660,3.026450831582354
661,3.0026511917629373
662,2.992788416775195
663,2.995202114635509
664,3.0069864005997777
665,3.025863388602256
666,3.0495508260768216
667,3.078250295839477
668,3.1127574114399286
669,3.1525688799929825
670,3.1964859352312964
671,3.2432144553375313
672,3.291337514784833
673,3.3399111790117595
674,3.3878094275101285
675,3.4336937952848734
676,3.4753584364487335
677,3.510326446492395
678,3.5358238218837634
679,3.5500076050616904
680,3.5519499485763495
681,3.542879250224749
682,3.5236789390860395
683,3.4942681447079806
684,3.4561136973014017
685,3.409748509486689
686,3.355420422823415
687,3.2943711860527234
688,3.2282454101514917
689,3.1597537241053146
690,3.0908391035184404
691,3.023969677917555
692,2.9603068023896464
693,2.900371850973001
694,2.8453360059544135
695,2.79580771721382
696,2.7518670996274373
697,2.713096888248223
698,2.6786099011918716
699,2.648323271018919
700,2.622979999101655
701,2.603542884767985
702,2.591210364846374
703,2.586803661862306
704,2.592024491863236
705,2.607582818607956
706,2.6331935905478443
707,2.6681920168726503
708,2.711517560778031
709,2.762317065449097
710,2.8192926755954737
711,2.8812950877608796
712,2.9466629405667852
713,3.0138090632048113
714,3.0805546205287255
715,3.144087146727791
716,3.2021688293534414
717,3.2512218014904035
718,3.290041840705058
719,3.3191427109378537
720,3.3401068999787986
721,3.354317431423564
722,3.3641947620553347
723,3.3719379002626546
724,3.3795182327077864
725,3.387424684865329
726,3.3959089833144387
727,3.403730714206228
728,3.4094020205772386
729,3.411807713767632
730,3.4108267288547074
731,3.4067056210946576
732,3.399434179038144
733,3.3881230002226435
734,3.374758035823734
735,3.3598326601418544
736,3.344231023705054
