,trend
0,4.417590604496366
1,4.594714112442584
2,4.770951626260991
3,4.9444204555035
4,5.115881064955609
5,5.286128656618125
6,5.455261006826259
7,5.6213220615048325
8,5.780196228449401
9,5.92925458916708
10,6.067255602522207
11,6.191751943260892
12,6.300879251377667
13,6.3945283219025315
14,6.474276900333371
15,6.543331151966885
16,6.604600819037064
17,6.660031061807921
18,6.711189165031568
19,6.759229894046486
20,6.804238520963017
21,6.8445757992077265
22,6.877474833131581
23,6.903390867211041
24,6.923480724151865
25,6.937711607367807
26,6.94547354482002
27,6.946195494715056
28,6.938090494293949
29,6.921905208613541
30,6.896549996171746
31,6.864734024711096
32,6.826731118226514
33,6.7828996419474805
34,6.733081254154586
35,6.677253300852205
36,6.614934952260863
37,6.547097095288049
38,6.475576282496094
39,6.402492130762768
40,6.3302920217892815
41,6.2611717796951165
42,6.1958707960861386
43,6.134340230205902
44,6.078283822050408
45,6.028071348971782
46,5.983398660933364
47,5.9476940633053905
48,5.921271237295006
49,5.901976555319785
50,5.88895559527399
51,5.882040199704811
52,5.8798816139123895
53,5.88057980807205
54,5.884184826350424
55,5.8901963505340955
56,5.899436446893185
57,5.91217080897873
58,5.928727982562456
59,5.948241406660478
60,5.969889065299812
61,5.993506291628308
62,6.019572238128003
63,6.049195115848665
64,6.084095903191235
65,6.125339831609247
66,6.172064572616742
67,6.221454460333014
68,6.273711288519461
69,6.328273441899776
70,6.381908235642322
71,6.432427814014279
72,6.4761556286355475
73,6.511644863742273
74,6.539651106302701
75,6.563735165245244
76,6.588370567556876
77,6.6151785057462895
78,6.644162440717459
79,6.674316346808266
80,6.704231596831151
81,6.728953115881797
82,6.743710684307868
83,6.748278486759601
84,6.740090888709538
85,6.718614581576003
86,6.686603699971867
87,6.645738244396513
88,6.597894088036844
89,6.543293517677011
90,6.483035136296142
91,6.417877988424818
92,6.3482792216334385
93,6.27380980974964
94,6.194448052087542
95,6.111251116830173
96,6.026404642128011
97,5.943274734183513
98,5.8645859962978095
99,5.791848485063166
100,5.726656890824165
101,5.670110998622221
102,5.621606432941986
103,5.581369998893974
104,5.547989997568112
105,5.519691373805019
106,5.496231578696834
107,5.478293256227073
108,5.464998905642564
109,5.455172092904992
110,5.448595759660019
111,5.44414336499524
112,5.44103299564846
113,5.439455148754361
114,5.440574675825341
115,5.445906768905825
116,5.45544126086785
117,5.4682642928528855
118,5.4831773552143614
119,5.498064273122677
120,5.510506885901218
121,5.519025742702674
122,5.523697325876044
123,5.52552372668114
124,5.5264297255491
125,5.526761650581889
126,5.524661811303004
127,5.519818291204326
128,5.512216260145672
129,5.503391001554848
130,5.493932663697075
131,5.483491775461597
132,5.470785157822853
133,5.455477449395619
134,5.438189048071029
135,5.419255678334346
136,5.400614196515784
137,5.383939424146601
138,5.368780798885233
139,5.355697796250022
140,5.345644403760001
141,5.340602297811551
142,5.341712127048702
143,5.349901663679351
144,5.36526010983199
145,5.387032979095311
146,5.4136124974893605
147,5.44502399542225
148,5.478534295491162
149,5.511757080296136
150,5.542006948502532
151,5.565028650600524
152,5.578103182737467
153,5.5837833981540905
154,5.583635835601912
155,5.5788621692086044
156,5.570924300704588
157,5.559672342964525
158,5.543974581175135
159,5.524224505308785
160,5.500475621224609
161,5.474328794465927
162,5.447072093312785
163,5.422197130548697
164,5.40291609889885
165,5.392177317881848
166,5.39080228445448
167,5.399992384749857
168,5.420079753473308
169,5.449896530089692
170,5.486137304217946
171,5.527715480145705
172,5.5726156263454625
173,5.619117489114622
174,5.665767929984121
175,5.711351862054203
176,5.753613093468874
177,5.790475837458354
178,5.825018299069444
179,5.8579496359505345
180,5.888838369313096
181,5.917966801846134
182,5.946311712257832
183,5.975526150005219
