,trend
0,3.284776700353399
1,3.3923431606906087
2,3.4997316355900976
3,3.605893925138712
4,3.7094694971510545
5,3.8105941357385147
6,3.9089602065767637
7,4.004378454006633
8,4.097341522239845
9,4.187089318954369
10,4.272175913376774
11,4.350413443909287
12,4.41819393900827
13,4.473565418727647
14,4.518064531909461
15,4.55293194900905
16,4.578459550149309
17,4.593343632985002
18,4.5959189579520485
19,4.5860244457157515
20,4.563751567592697
21,4.528200529620901
22,4.479369193108636
23,4.418800294033161
24,4.350236962626046
25,4.277160578935089
26,4.201583624906445
27,4.124095357124437
28,4.04515904240782
29,3.967035387977147
30,3.8913318766514684
31,3.8190515941323517
32,3.7506405436984576
33,3.6872828213821127
34,3.630318372875831
35,3.580032592108765
36,3.536316924027016
37,3.4987002932066185
38,3.46762642614609
39,3.443852361660692
40,3.4272178720493445
41,3.416660321884929
42,3.4108500645702966
43,3.407572040807119
44,3.404979410006714
45,3.4022205990548935
46,3.398815922706215
47,3.393409307840827
48,3.3856454213871845
49,3.3755480494563384
50,3.3653999497709712
51,3.3578741625228563
52,3.355415352935159
53,3.3596195148794674
54,3.3718605076317854
55,3.3926624282713176
56,3.4216919610600005
57,3.4589953762421013
58,3.503105386586224
59,3.5516428327508223
60,3.6031641145277327
61,3.654630854938322
62,3.7026276994323766
63,3.7427051491753467
64,3.7724745630205376
65,3.7909581091030207
66,3.798570158955979
67,3.7958557352944107
68,3.7841107544839625
69,3.7635087230557223
70,3.7349830783192246
71,3.6989900646320955
72,3.65552656192801
73,3.6047775813502483
74,3.5477684299408887
75,3.485771428753665
76,3.4197165435736006
77,3.351480133042745
78,3.2820512329634153
79,3.2140742040547794
80,3.1506421250154037
81,3.0940892781663205
82,3.046655794500427
83,3.0105229992117666
84,2.9865930576228186
85,2.974511558181556
86,2.9739324686749353
87,2.9857756871660484
88,3.009727403925065
89,3.045482699417676
90,3.0914805744821185
91,3.1467566032694947
92,3.209039184571856
93,3.2772149943042157
94,3.3494150588912293
95,3.4248471453861136
96,3.5012506364302802
97,3.5748493851992746
98,3.6440539632208733
99,3.706290661157105
100,3.7598332359429874
101,3.8050140128503127
102,3.8416904213784093
103,3.871091757268577
104,3.894546259748754
105,3.9128377356985884
106,3.9249409005853844
107,3.9311349462916354
108,3.931745976636971
109,3.9271431360995894
110,3.9183632279222924
111,3.908363590887819
112,3.8989025867614573
113,3.8911708500641886
114,3.8857972012002655
115,3.88222847879265
116,3.8793578982135544
117,3.876152282035946
118,3.874153854146412
119,3.8743572432552655
120,3.8772107319139795
121,3.883241129396992
122,3.8924269882712963
123,3.904819835398012
124,3.919913430770588
125,3.9366360219853496
126,3.9552159107443936
127,3.974046001236073
128,3.9921721877045253
129,4.0099065856431135
130,4.0275662029278845
131,4.04671185581886
132,4.068887131699234
133,4.094981423042312
134,4.123966067864089
135,4.153503040791155
136,4.182426837657688
137,4.208851014897367
138,4.232650112170339
139,4.256693137252437
140,4.282453691599386
141,4.309369943456127
142,4.336703527510351
143,4.364147722235092
144,4.38993536639869
145,4.412696706443085
146,4.431443279206221
147,4.443678686084512
148,4.449136876424873
149,4.446649500395415
150,4.43664249761648
151,4.41926265177067
152,4.393133844979566
153,4.358492920207394
154,4.314706011765269
155,4.260915195889175
156,4.199815857557743
157,4.1358153097521715
158,4.0725709805426815
159,4.013030413430903
160,3.9588457950556264
161,3.910411168047245
162,3.8675212964142434
163,3.828776937185077
164,3.7909866465779434
165,3.7541909952253025
166,3.718561187105505
167,3.685047056824881
168,3.6541493382478243
169,3.6265656108282105
170,3.6025846106835133
171,3.5833534704244365
172,3.569642707280006
173,3.5637332425602337
174,3.566924970883081
175,3.578915453589911
176,3.5996729239152847
177,3.6288037929352708
178,3.66428967614849
179,3.70621918668298
180,3.754265756619185
181,3.8076614310458723
182,3.8657918389539234
183,3.926287820939817
184,3.9881140977006844
185,4.0502814600455705
186,4.110558127472456
187,4.165430893566791
188,4.212567453084357
189,4.252657106472456
190,4.285006299520212
191,4.309388567325205
192,4.328524316047808
193,4.343690583993817
194,4.355334081771495
195,4.362436713374109
196,4.365008298993821
197,4.362207135876933
198,4.354213391082878
199,4.341605852211165
200,4.324741923491878
201,4.3037655054974655
202,4.278617535098194
203,4.251549095723394
204,4.22463713484296
205,4.19855138174196
206,4.175696167496184
207,4.156476728567835
208,4.141188491314429
209,4.1306540841381265
210,4.12435789263402
211,4.121077643594615
212,4.118888340129519
213,4.115789311821096
214,4.1097055830391245
215,4.100364809833496
216,4.087426082264703
217,4.071110762387092
218,4.050960570953595
219,4.027097784490654
220,3.9983628291678666
221,3.9642041950395215
222,3.922821395391675
223,3.874311315888484
224,3.8200690788219864
225,3.763443361911789
226,3.7078952997032344
227,3.655783874640471
228,3.6084006346053332
229,3.566002262558006
230,3.5284651910620446
231,3.4965621012669015
232,3.4713603835776174
233,3.452992077085942
234,3.4400446206438873
235,3.432072333055288
236,3.4289795052360765
237,3.4304003828940246
238,3.4363260995461316
239,3.4458537884700893
240,3.4578078791313724
241,3.4701091423776655
242,3.4810172191321946
243,3.489747932104202
244,3.495841468240972
245,3.4985319220322264
246,3.499868487050036
247,3.501588774415203
248,3.503867977444126
249,3.5071927964691945
250,3.5123600143368963
251,3.519849418395927
252,3.52919557098602
253,3.5389831285604094
254,3.5474660003404654
255,3.5544362310922044
256,3.5593436993314316
257,3.563791760929517
258,3.570284181945746
259,3.5809723585888222
260,3.5964012594537325
261,3.6161277454113474
262,3.639960926545376
263,3.6673248330986477
264,3.6959935197348996
265,3.722698963097182
266,3.7456131438787117
267,3.7643313559207705
268,3.7786078848497184
269,3.7883443091944646
270,3.7923305775558873
271,3.789488923341617
272,3.7794963733483113
273,3.7627865237955422
274,3.73993078566954
275,3.711648828379162
276,3.6800728645922214
277,3.6462653264587948
278,3.6102386005885867
279,3.571601157762263
280,3.530205069635123
281,3.4861701571388646
282,3.440534863036662
283,3.394033773743478
284,3.347751141384876
285,3.303149946977827
286,3.2621008270759373
287,3.2262849495159527
288,3.1972196691176955
289,3.1762809126075418
290,3.164721344418667
291,3.1643084534138657
292,3.175456777615672
293,3.1991031622632358
294,3.2348247921096993
295,3.2814494124317886
296,3.337033003011164
297,3.4000806377467154
298,3.4682617449104525
299,3.5377457023757923
300,3.605034224425584
301,3.666292934278692
302,3.7173093087637143
303,3.756579391625325
304,3.7840259082902215
305,3.7997237220653357
306,3.805132680064914
307,3.801212802076912
308,3.7890458999642416
309,3.7710880275885175
310,3.7493020851238805
311,3.725794042727226
312,3.702826556752248
313,3.681583662275937
314,3.6640601277773124
315,3.6518247319464683
316,3.645406215893639
317,3.6443009302715903
318,3.647601846848154
319,3.6552492493097426
320,3.665528670188487
321,3.6769411112357018
322,3.6875716187838337
323,3.694457150970806
324,3.6960799336728023
325,3.6917381570466503
326,3.6802949612906284
327,3.661431150254864
328,3.6350273434386793
329,3.6024257658724865
330,3.563946750497049
331,3.5214091141494563
332,3.476279206947737
333,3.430322498313576
334,3.385006783164318
335,3.340905904855861
336,3.2971030775046275
337,3.2530934490365047
338,3.2106864779539377
339,3.1721584393537237
340,3.1396539292839405
341,3.114584944768068
342,3.098276199123786
343,3.092605790078294
344,3.098140392734341
345,3.115388803575877
346,3.1435484813413934
347,3.181744766767145
348,3.2277632827885476
349,3.279276061861786
350,3.3325627843913015
351,3.386228583242871
352,3.439295739542029
353,3.491170141549784
354,3.54098311768993
355,3.587559015047794
356,3.6300090662601456
357,3.6670772795793503
358,3.702113907591361
359,3.7368022795823945
360,3.772386903646425
361,3.8084017864526896
362,3.844523192855645
363,3.8792971365932165
364,3.913866804407797
365,3.949450822331408
366,3.985446649643317
367,4.021908338858836
368,4.058274038337251
369,4.094593203726061
370,4.131503869398804
371,4.169584948976686
372,4.210583166162539
373,4.254264254066081
374,4.2996373313181815
375,4.347427601390917
376,4.396297994424295
377,4.44406929830745
378,4.487689614683005
379,4.525704501882142
380,4.556979712226862
381,4.580677432725487
382,4.596861738066202
383,4.6033587795417334
384,4.6001216698585194
385,4.58735142248578
386,4.566748974849073
387,4.5396481697349085
388,4.505778631820513
389,4.46640770567703
390,4.423111624230716
391,4.378425115591779
392,4.333993463105287
393,4.291850434419064
394,4.252571051266495
395,4.214672928859451
396,4.179015825502759
397,4.146950328920713
398,4.119715141946664
399,4.097832123458387
400,4.0811233103699385
401,4.068724594518217
402,4.059721165671142
403,4.053780260725057
404,4.051156790847764
