,trend
0,7.513174806816968
1,7.7220451934112955
2,7.929344845751361
3,8.133051751337021
4,8.331188057139537
5,8.522317752785579
6,8.704797835366108
7,8.88103385337659
8,9.049865856665386
9,9.208333248922502
10,9.354069267677524
11,9.488951942179472
12,9.611513008385066
13,9.723103607287165
14,9.823442684248386
15,9.909297244876797
16,9.978169643102813
17,10.02761892207879
18,10.055842768930155
19,10.062896608956027
20,10.047550965724948
21,10.00853705242487
22,9.945806362890172
23,9.861805055297467
24,9.762763158846562
25,9.651247074577716
26,9.531846476556897
27,9.41186900942846
28,9.297039913788915
29,9.190327012103884
30,9.093262476892878
31,9.007259526292842
32,8.933048089392663
33,8.871353558077303
34,8.821068169175847
35,8.781164563543593
36,8.752602214430098
37,8.735852367232704
38,8.732790890964736
39,8.742333746909992
40,8.761688902045417
41,8.791350364756136
42,8.830086087863496
43,8.874294430210872
44,8.921104946836724
45,8.96710075876063
46,9.010789296410397
47,9.050698552239608
48,9.085974775391577
49,9.116982528414468
50,9.144032639621816
51,9.166737823246901
52,9.18399577312324
53,9.196474971944804
54,9.205353905047374
55,9.213563260909263
56,9.223905381818128
57,9.236549133023564
58,9.250273438911528
59,9.264959380659835
60,9.279706618546982
61,9.292824213238552
62,9.303071408763536
63,9.309024434017646
64,9.309695098266122
65,9.30327707050294
66,9.287770460285664
67,9.262860829002808
68,9.23055388150519
69,9.197066034625506
70,9.166594609020512
71,9.140713759075322
72,9.119018517544411
73,9.10101597108284
74,9.0880138197722
75,9.083756628712164
76,9.089433954365049
77,9.104933005300218
78,9.131960093865567
79,9.16903094928068
80,9.210828825706477
81,9.25255633296058
82,9.289909312844541
83,9.319050759451812
84,9.33471247355532
85,9.336426849203331
86,9.325392085148133
87,9.302596113361261
88,9.268823495761026
89,9.223419671694893
90,9.164312065825472
91,9.091163465520557
92,9.004783963106807
93,8.908426673744938
94,8.804091722618733
95,8.69508646824088
96,8.584840711797442
97,8.478224825431829
98,8.379743655842576
99,8.29672815921233
100,8.234396951938837
101,8.195908195320337
102,8.181148552560106
103,8.190507244239349
