,trend
0,5.599238955240727
1,5.510903126422484
2,5.424067773257214
3,5.342414056943878
4,5.268108096323148
5,5.204352001450107
6,5.151680314819632
7,5.109874858925696
8,5.076747656065509
9,5.048792056749449
10,5.026203444202862
11,5.008521706615622
12,4.9946453550249785
13,4.984092574401545
14,4.97513489636905
15,4.967303794692217
16,4.9632712838255415
17,4.963854813351833
18,4.97176978830151
19,4.989754204446646
20,5.018063701441628
21,5.056335322563068
22,5.104819821274178
23,5.1631077414615705
24,5.2282241146235595
25,5.296467029920052
26,5.36461693643931
27,5.428643991375896
28,5.486165466339097
29,5.535155730443591
30,5.574535299387601
31,5.602265216537821
32,5.615322440698827
33,5.612807514914858
34,5.59468640570472
35,5.565542074890396
36,5.529585805290303
37,5.491300415926047
38,5.454837734690933
39,5.421542526718308
40,5.393100283557333
41,5.372183032677972
42,5.359342113872968
43,5.354271252539636
44,5.357064585254122
45,5.366344829059737
46,5.381136535634008
47,5.399610291136296
48,5.4190734713911946
49,5.436583695791327
50,5.451436662809698
51,5.463280206109442
52,5.472730011439442
53,5.4813622144197565
54,5.487957494413292
55,5.489745679398945
56,5.483651623921606
57,5.46629409147654
58,5.435239563294063
59,5.3896380867973175
60,5.329617684682385
61,5.256937855841102
62,5.175027088112373
63,5.085278283175206
64,4.990849950778534
65,4.894847301744312
66,4.801631265675254
67,4.713753492610491
68,4.633264613048102
69,4.563644161553283
70,4.508600882308076
71,4.47024124189355
72,4.449103831339332
73,4.445433340898862
74,4.459818770931003
75,4.4919457259565485
76,4.539962423764468
77,4.602334616065003
78,4.677190578053548
79,4.761657125790453
80,4.853062831224792
81,4.947010230602015
82,5.037318695898062
83,5.119090717694741
84,5.190530462388924
85,5.252892664678926
86,5.307937977724064
87,5.35664399676823
88,5.398545855819233
89,5.435455786386909
90,5.470811928821203
91,5.50653026360557
92,5.543607513767952
93,5.583973820921546
94,5.6273445719834445
95,5.673070170232668
96,5.719483928590748
97,5.764498491122821
98,5.805576824438657
99,5.840954083591074
100,5.870236938117618
101,5.89375646125359
102,5.912549828147967
103,5.9270956161614485
104,5.938552059012138
105,5.947497955658042
106,5.952675510020285
107,5.950984739797706
108,5.938105240495382
109,5.910997242156019
110,5.869159659047012
111,5.812772032159408
112,5.7452206776973505
113,5.670633929344879
114,5.590174357862469
115,5.506460387804754
116,5.422991584752707
117,5.34232597654492
118,5.26488222127952
119,5.190865023319293
120,5.123438535638724
121,5.063772620572724
122,5.014834991371432
123,4.978303503397129
124,4.954596740142485
125,4.94414684541055
126,4.948039340041789
127,4.964894653098281
128,4.9933656890545794
129,5.030252293227048
130,5.072983457376392
131,5.118969265580049
132,5.167449187254599
133,5.216963336025634
134,5.267822169776714
135,5.320825544306378
136,5.3766059265570565
137,5.436220267505987
138,5.499240139426308
139,5.564339476923968
140,5.629255189517771
141,5.68949647455344
142,5.742054244883251
143,5.782238478062886
144,5.806145367744973
145,5.809382208533352
146,5.788302454177019
147,5.745003694544639
148,5.682965830471014
149,5.60520313548186
150,5.513678029458845
151,5.412474680323965
152,5.306606207230798
153,5.2008279326577185
154,5.099078550203582
155,5.005796236009332
156,4.923482242122038
157,4.853384197941256
158,4.795547556465218
159,4.751984405568441
160,4.722959615902655
161,4.708268067866104
162,4.7072527920970995
163,4.718814151691531
164,4.743910476750237
165,4.783675838529244
166,4.840029364236614
167,4.913150383681325
168,5.002693208319712
169,5.10711643061831
170,5.223001959788452
171,5.3449897572723355
172,5.468205408287289
173,5.587558879452343
174,5.700167509006356
175,5.804031410888523
176,5.899838094344917
177,5.9858975489898025
178,6.059957365628481
179,6.119148949098135
180,6.162441230882428
181,6.190603674371839
182,6.204304217187545
183,6.203466669654239
184,6.189762151960872
185,6.16410961762786
186,6.127934418830643
187,6.081309339233641
188,6.02360220348951
189,5.954755017913888
190,5.875320037445223
191,5.785877795135774
192,5.687711749014388
193,5.580989183487949
194,5.467322563120208
195,5.348586234235235
196,5.2276124665551515
197,5.105765663405681
198,4.983642970320954
199,4.863025429295472
200,4.748829305467287
201,4.646681473081137
202,4.560490788065849
203,4.491886930429572
204,4.440274273437909
205,4.404749761024949
206,4.386010165703876
207,4.3844992913872405
208,4.400419685634021
209,4.433108583946083
210,4.481027959521771
211,4.542369092694463
212,4.615647621322836
213,4.7009152025826335
214,4.796588713886269
215,4.901271960644543
216,5.011820880322077
217,5.124528115408088
218,5.235678920341594
219,5.342105719489485
220,5.44174363789344
221,5.533563984520457
222,5.6193869785638455
223,5.70007436172659
224,5.777975758850076
225,5.8562532482996055
226,5.936332673591201
227,6.0178547199606935
228,6.099874864722927
229,6.181437425992767
230,6.260899300094625
231,6.337128984961662
232,6.408831916464485
233,6.474502824858096
234,6.531755920449706
235,6.579783849280994
236,6.616821909943356
237,6.644493036122386
238,6.664034647809965
239,6.675656356850397
240,6.679152753433109
241,6.674521142524497
242,6.6625843586200615
243,6.646243660501227
244,6.627361191725278
245,6.60677019356169
246,6.583036806535109
247,6.55747293979921
248,6.531651104503585
249,6.504920391210458
250,6.476922608541734
251,6.447608989874819
252,6.41538269195677
253,6.379617115915975
254,6.34067604869835
255,6.29681101655236
256,6.247310623196036
257,6.190027965462056
258,6.127036571043602
259,6.060291200155438
260,5.990417215155424
261,5.91737729640132
262,5.8430151134914174
263,5.7686009752137615
264,5.694878305910461
265,5.623360154314115
266,5.553875270216133
267,5.484612803311476
268,5.414665731251226
269,5.342199148684394
270,5.268243984177957
271,5.196117291830966
272,5.128968473252359
273,5.069824356743683
274,5.019131165310705
275,4.979166481736226
276,4.950945931824727
277,4.934248162329602
278,4.927007478796857
279,4.927199281671033
280,4.933469591722426
281,4.942634930170289
282,4.952803399739045
283,4.962118956321759
284,4.97125505368666
285,4.98090882125427
286,4.99117035403656
287,5.002766679032216
288,5.015180341768649
289,5.027267158598879
290,5.039123458162317
291,5.050203527124246
292,5.061187199988601
293,5.071472934054865
294,5.081670944622529
295,5.092346776407296
296,5.104639929784484
297,5.119007188394161
298,5.135214935920277
299,5.152955176554036
300,5.173085405151689
301,5.195742519584144
302,5.220330239344088
303,5.246754944849467
304,5.2741603101186385
305,5.30028578732943
306,5.325199478465838
307,5.34815680689478
308,5.3713349463091244
309,5.394818472397437
310,5.41783487650684
311,5.439364888439206
312,5.4575030911985944
313,5.471944464733792
314,5.48147304956158
315,5.4845779209082846
316,5.481322233344252
317,5.473341280239259
318,5.461344528567241
319,5.447620607001987
320,5.4341698038869275
321,5.422712644686125
322,5.416573298736208
323,5.4188117399708755
324,5.43097758401212
325,5.452483689144448
326,5.48372355266236
327,5.524807869554639
328,5.574295007589658
329,5.629790329617322
330,5.689165264107786
331,5.751147620575196
332,5.815909480243627
333,5.885028457074293
334,5.959572221603265
335,6.038805301580939
336,6.119517492119209
337,6.200349335016481
338,6.278616673638586
339,6.352760133016969
340,6.419796202762049
341,6.475270897401112
342,6.5157178588347175
343,6.537998684652551
344,6.541152648782529
345,6.5257577759746646
346,6.494553870573478
347,6.4524521383135
348,6.404054688760155
349,6.351180848892418
350,6.295397411508786
351,6.239926681377199
352,6.186556339883408
353,6.1362991142373025
354,6.089426133936344
355,6.044873341531597
356,6.002770788240416
357,5.963845479441702
358,5.926947688771705
359,5.8922002864420255
360,5.858521800358784
361,5.825523133249078
362,5.79040361171478
363,5.750471610399483
364,5.705041501689461
365,5.656708613214491
366,5.6088776216657905
