,trend
0,20.09563936723918
1,19.78499787924263
2,19.47679661664156
3,19.173610181156906
4,18.878340176624214
5,18.59127970051579
6,18.315297887693564
7,18.052269323206627
8,17.801996530924264
9,17.56737436638876
10,17.35017143731058
11,17.153051742421198
12,16.977835423303773
13,16.82937196420245
14,16.711274702221814
15,16.62726361698882
16,16.57873914144154
17,16.56420966875743
18,16.582446880150528
19,16.63186982579189
20,16.713033526552508
21,16.82672308466224
22,16.975152956396876
23,17.156895896104277
24,17.36866518753457
25,17.602076054502824
26,17.849763305081886
27,18.104610449810536
28,18.360844897161883
29,18.612628674077907
30,18.85577327943987
31,19.08633231920774
32,19.296699541041832
33,19.477964734902965
34,19.624782253538804
35,19.730882721737704
36,19.79648127537955
37,19.82071124864313
38,19.805958174910135
39,19.754719643031837
40,19.676489518000185
41,19.576539965030236
42,19.457845343388293
43,19.316769674862517
44,19.150640827901455
45,18.957213689906865
46,18.741023997763058
47,18.506634229798163
48,18.260018724341684
49,18.012460173329487
50,17.77257875699471
51,17.547736867962175
52,17.34356403713358
53,17.163472459868128
54,17.011909604001833
55,16.888220767083283
56,16.79236880315857
57,16.725011428294366
58,16.689436128055362
59,16.68785225586357
60,16.71953826756097
61,16.782092711329618
62,16.868289423934343
63,16.972288434195388
64,17.088332090043046
65,17.211305059136237
66,17.33291180157761
67,17.445974711807864
68,17.545608114391698
69,17.628522599698925
70,17.692962753027867
71,17.740530333052032
72,17.775518996724283
73,17.797384569539343
74,17.806973177618975
75,17.807757581729
76,17.80270618439922
77,17.793032539670854
78,17.774448510219877
79,17.745295313384982
80,17.70968013618598
81,17.67186935607181
82,17.6344358004063
83,17.600157378205736
84,17.56954047611114
85,17.539591382402154
86,17.507585422560847
87,17.46796067745528
88,17.414837987064416
89,17.3476707159438
90,17.269402954907065
91,17.182136500570373
92,17.089054772703072
93,16.98885235576168
94,16.878918174969773
95,16.76164812282859
96,16.642638767980017
97,16.528260648989182
98,16.422607655191214
99,16.326318513015632
100,16.23914281910747
101,16.160001221041128
102,16.08891490212905
103,16.02705504492056
104,15.97678726015113
105,15.941710249153187
106,15.92231222122155
107,15.918492816745323
108,15.92770023097535
109,15.948058601152008
110,15.977737251871318
111,16.01368797110358
112,16.050376461036677
113,16.085384868876538
114,16.113138856540935
115,16.1305107204046
116,16.137427045056924
117,16.136857845887043
118,16.132937246380944
119,16.12783883387094
120,16.122403109910344
121,16.113640676781316
122,16.101610634822315
123,16.085051058948814
124,16.065761517429525
125,16.05048842162131
126,16.04406208193265
127,16.048156253508505
128,16.060667152692638
129,16.079460898170353
130,16.101115691656528
131,16.124660071804673
132,16.15093437996103
133,16.185701044926958
134,16.23525316151634
135,16.30264276138998
136,16.38764984298272
137,16.486740253003553
138,16.59426255700959
139,16.70676110789982
140,16.824158844475093
141,16.942186979843818
142,17.057936627836604
143,17.164785035421666
144,17.25732323917482
145,17.33191428502474
146,17.387885391875617
147,17.428731332203494
148,17.454579450114498
149,17.46591413263213
150,17.461685654623555
151,17.440553094623063
152,17.400886977630776
153,17.345782482962683
154,17.280584235573745
155,17.210420746367078
156,17.14274516109856
157,17.082379112557582
158,17.033430017807838
159,17.000578806967678
160,16.985985516394322
161,16.99118482069065
162,17.01897015351177
163,17.070265457999888
164,17.144732820951262
165,17.243865413250905
166,17.36844094777075
167,17.516584721499434
168,17.68681675583325
169,17.87545920671754
170,18.07527996962527
171,18.279124778025192
172,18.476667315405038
173,18.66240681226628
174,18.83054458203826
175,18.972367933892663
176,19.083020086637397
177,19.162661529121703
178,19.209525862640646
179,19.223620025033615
180,19.20732000047584
181,19.167237010626902
182,19.110477702146092
183,19.045294198561056
184,18.97736957483559
185,18.912358597059402
186,18.85218017533792
187,18.798182995653402
188,18.74493313137851
189,18.692747791513643
190,18.63897860185208
191,18.583044220817406
192,18.528338945207025
193,18.47726766918033
194,18.432530075055944
195,18.399027552859266
196,18.379516161318783
197,18.372127566942446
198,18.37288123863739
199,18.373814065581414
200,18.367979886178162
201,18.352573905040288
202,18.32518633935159
203,18.283187047605207
204,18.22874264683219
205,18.16259276215883
206,18.084709054557166
207,17.99433656452286
208,17.89129238939249
209,17.781022166149803
210,17.667789474035185
211,17.557869753435178
212,17.45712107631505
213,17.368552846044167
214,17.289888765319198
215,17.221747191308026
216,17.167065300700216
217,17.12801667819076
218,17.107295492661727
219,17.106890902571315
220,17.126225006694817
221,17.16215309699342
222,17.212701574799105
223,17.273295495758227
224,17.3398519770329
225,17.408742326100395
226,17.47800044295232
227,17.545404763626493
228,17.607809973883867
229,17.66547988150815
230,17.71892341304936
231,17.76510857013155
232,17.80180402724563
233,17.828175266026186
234,17.84351164059075
235,17.849084895515617
236,17.8450145806017
237,17.830889567590205
238,17.805770594109482
239,17.771324091808125
240,17.731212885713425
241,17.68486772329531
242,17.633137343970112
243,17.57769244482713
244,17.52230801211566
245,17.474147974306998
246,17.436924817364865
247,17.413429684769056
248,17.402430641988513
249,17.39868736093921
250,17.400457994385878
251,17.405751515492668
252,17.411076611177222
253,17.414563373660002
254,17.417834972279483
255,17.420380474265595
256,17.423927799990587
257,17.432442132030282
258,17.4489986980855
259,17.47265244952454
260,17.504052713529372
261,17.54292840950103
262,17.588693423894586
263,17.641672312909172
264,17.702446699353988
265,17.771822160842664
266,17.848915245801738
267,17.927985113807225
268,18.002135352406526
269,18.065764558450915
270,18.1145199941964
271,18.14400781904996
272,18.150387617422204
273,18.13410396883684
274,18.095507460556696
275,18.034864864864076
276,17.954258261878426
277,17.861372941178658
278,17.762047780930004
279,17.659083301209446
280,17.557928742230892
281,17.462996417144993
282,17.377724933638493
283,17.307138526637424
284,17.25540035298429
285,17.225231607942426
286,17.21856886155456
287,17.232832914108453
288,17.2653079603534
289,17.318757674467378
290,17.39327991315313
291,17.488773309566852
292,17.60426569691903
293,17.73535442510166
294,17.877884177946186
295,18.027865042768344
296,18.179508429272666
297,18.32888333151196
298,18.475071550770743
299,18.62069933625134
300,18.766846017436848
301,18.91295298672519
302,19.05923235775341
303,19.205950648541837
304,19.350837356887205
305,19.48711826143092
306,19.606549867466303
307,19.70683423137329
308,19.787794315864627
309,19.84818631225847
310,19.883774040425557
311,19.894166203791475
312,19.882169147006536
313,19.849405360843704
314,19.796945980359038
315,19.72595626225808
316,19.63897837200864
317,19.5412257524146
318,19.441262484797342
319,19.348564384382986
320,19.267956477344654
321,19.205920937115245
322,19.164397464329312
323,19.141447059035706
324,19.13440297286808
325,19.14176005304818
326,19.161304144939706
327,19.18760749387321
328,19.22014153008866
329,19.256385429142362
330,19.296805778134306
331,19.342333923271255
332,19.394340707148636
333,19.45335801365983
334,19.51592126375627
335,19.579532529630836
336,19.644496432686573
337,19.70763038649552
338,19.76534899435927
339,19.80799959058787
340,19.829826166369884
341,19.82894271314977
342,19.802319581018008
343,19.747659030869354
344,19.664661873860442
345,19.553811634253616
346,19.415801422640058
347,19.255353217339522
348,19.075679120782617
349,18.8804566396391
350,18.67206598112825
351,18.455462067069554
352,18.234554778044313
353,18.012969330841905
354,17.791684345515428
355,17.57542033628621
356,17.369028014659634
357,17.175123454430896
358,16.998592086886035
359,16.84483489115209
360,16.71800372630179
361,16.62109742960091
362,16.556666085986272
363,16.524371594501215
364,16.522277937885338
365,16.543121366631674
366,16.57868670752209
367,16.6235443364843
368,16.67315295025384
369,16.726331530355928
370,16.780853337721886
371,16.83778767607654
372,16.89896581580865
373,16.966320410009416
374,17.03684725813517
375,17.108813209385993
376,17.181712083425616
377,17.249969691661917
378,17.307898275450633
379,17.35277884509021
380,17.38232497445694
381,17.395279750648918
382,17.395147307655215
383,17.38143472962073
384,17.352777133623082
385,17.312571240033876
386,17.26649328351619
387,17.221274141708108
388,17.1828531339455
389,17.153906283225677
390,17.138870329337237
391,17.13708582064176
392,17.14593151154501
393,17.165825477814856
394,17.197094588024445
395,17.240587069823306
396,17.293277966743442
397,17.353866955398225
398,17.4208704136718
399,17.492583552601182
400,17.567663539214852
401,17.646959675820906
402,17.725966475015447
403,17.799149099597194
404,17.86114398331798
405,17.908588091742384
406,17.939455175445417
407,17.953026117444747
408,17.951119641273387
409,17.935583829140935
410,17.907047313481208
411,17.869303986834794
412,17.82745583717137
413,17.788561537468837
414,17.756037600806852
415,17.732807689304163
416,17.722572941579003
417,17.72732649144379
418,17.746109864622458
419,17.77813500778178
420,17.820272548923164
421,17.870156781668143
422,17.92678432929518
423,17.992357967094186
424,18.06600123014926
425,18.149342429815057
426,18.242718626677384
427,18.34387354230341
428,18.447274199118638
429,18.549047698584644
430,18.64441659578855
431,18.728885291005874
432,18.80005542413976
433,18.854448081786494
434,18.890584315902267
435,18.906451148392154
436,18.901978985963797
437,18.879031703357086
438,18.839534438445682
439,18.782362934288678
440,18.70711822492111
441,18.614162367544107
442,18.50654047046821
443,18.387538790524246
444,18.260126996749012
445,18.127032546435217
446,17.989570317502604
447,17.847725792529396
448,17.703365972645386
449,17.56032803036004
450,17.42263453444991
451,17.297082848672574
452,17.189581190201576
453,17.103352099430033
454,17.040874628507176
455,17.005188234520094
456,16.99993182791306
457,17.028116076483755
458,17.08962669063742
459,17.184331808231494
460,17.31016855044178
461,17.467458831063936
462,17.653830708549606
463,17.86599507958101
464,18.097754196647532
465,18.344244065313816
466,18.59678959477161
467,18.84900054167184
468,19.09098866916868
469,19.314835115077774
470,19.51443914929652
471,19.6822532697754
472,19.81603344999659
473,19.90935925514865
474,19.962175229513907
475,19.97885756784021
476,19.968806105356958
477,19.94393389131365
478,19.91304847114394
479,19.879367431599427
480,19.84553770413724
481,19.811781615569757
482,19.77466803164428
483,19.731508454598377
484,19.67725521914984
485,19.610778467232347
486,19.537400056267607
487,19.460810107135302
488,19.383112865679937
489,19.30487457142906
490,19.22767201836917
491,19.153516453879618
492,19.081776830328305
493,19.009851152299447
494,18.938836313858296
495,18.872948052099925
496,18.819565331423227
497,18.786146523694526
498,18.775887772447994
499,18.790243879640503
500,18.82518471737115
501,18.877436255314258
502,18.945083722695788
503,19.02628895108215
504,19.11612309471306
505,19.205890877233802
506,19.289324445355476
507,19.36065226399089
508,19.418921970274507
509,19.465455793675805
510,19.50256413743284
511,19.531016494912635
512,19.548143256896292
513,19.558442928855612
514,19.565446426726833
515,19.570460639615668
516,19.57443905261112
517,19.579228612902426
518,19.58506724327094
519,19.590580848614955
520,19.593404666805704
521,19.590804822684056
522,19.580926563174124
523,19.564045882185848
524,19.536950694527196
525,19.497951386329767
526,19.44439774954106
527,19.375203356492115
528,19.29337903092052
529,19.206701094466048
530,19.119637506874145
531,19.03777703970622
532,18.96850869108188
533,18.91169784847093
534,18.862229581411235
535,18.815044148285352
536,18.76891791398746
537,18.72586784081906
538,18.68930531738541
539,18.660938064891262
540,18.640792988718
541,18.627233907956448
542,18.62259914607948
543,18.62446000536751
544,18.629373663634656
545,18.636007011191687
546,18.6420085798096
547,18.6427543968774
548,18.63321923442171
549,18.60985114297111
550,18.57307741103267
551,18.528569170149108
552,18.48038937848126
553,18.43039563845862
554,18.380770309149142
555,18.337801752346742
556,18.305040348402102
557,18.282075351570697
558,18.26893036589024
559,18.262327698303714
560,18.261321574275406
561,18.262927264458167
562,18.26462171352091
563,18.264967536592252
564,18.26298696022985
565,18.255661606280995
566,18.242933729742848
567,18.225210797108645
568,18.200248441290526
569,18.172536538452437
570,18.145189809482535
571,18.12121513993243
572,18.102903671722828
573,18.091220787311972
574,18.085192554363278
575,18.08066302754809
576,18.07342301619127
577,18.063587915225476
578,18.05060223019826
579,18.03137072421015
580,18.010266533967787
581,17.989768189475186
582,17.974222804152625
583,17.968608886301944
584,17.975421054972404
585,17.995298548659314
586,18.031395967698614
587,18.086870850833325
588,18.164236114326656
589,18.263450380160034
590,18.383119622743436
591,18.52293515999923
592,18.67922386008558
593,18.84673575668564
594,19.021046368570016
595,19.195952004661365
596,19.367110819902
597,19.53130849923131
598,19.68572628332626
599,19.829713345051783
600,19.960315278345746
601,20.075934106305375
602,20.174371654978916
603,20.256507291598194
604,20.324986401110667
605,20.38541905140656
606,20.440712193875413
607,20.49228189299962
608,20.53939376814042
609,20.58038076247592
610,20.62073869807912
611,20.66310065904647
612,20.706586767788117
613,20.746152708802295
614,20.778187549857382
615,20.79798901327875
616,20.80349345417313
617,20.790263484513932
618,20.75523453286572
619,20.696098113115227
620,20.613823717566127
621,20.51269577720141
622,20.399115083180565
623,20.278536991802344
624,20.156167412438503
625,20.03203816884093
626,19.90670848012875
627,19.776342541565537
628,19.638412855614803
629,19.490531710651574
630,19.33241238701611
631,19.16783658272952
632,19.002253238071035
633,18.84288139545568
634,18.694438689024686
635,18.560490952047104
636,18.44104499361135
637,18.34013231596081
638,18.25900876821786
639,18.196217616807413
640,18.15014024767425
641,18.11903541075265
642,18.102943018322087
643,18.102453585530302
644,18.121218288138593
645,18.159699268417302
646,18.217657907206693
647,18.29288077330426
648,18.381143399315516
649,18.478663267362656
650,18.5776696449433
651,18.672592635012958
652,18.76000129699905
653,18.837294319932102
654,18.902020392032007
655,18.953079892568706
656,18.992559438067126
657,19.020074970119335
658,19.039622080668615
659,19.059558814801925
