,trend
0,6.357279426149573
1,6.293488898735913
2,6.22822507168091
3,6.159831214781508
4,6.087757957164851
5,6.013231033448843
6,5.938046329528159
7,5.863991461901568
8,5.791642768111883
9,5.721036591038228
10,5.6510894968296626
11,5.5802674037658475
12,5.507879299190924
13,5.435371503321682
14,5.362622911812919
15,5.289865313129857
16,5.216478856417834
17,5.142287525001481
18,5.068855002920171
19,4.999531044510147
20,4.937622369730832
21,4.883935991638831
22,4.83806790930967
23,4.800936661824102
24,4.772311995819563
25,4.75083807251985
26,4.734676358151369
27,4.720894045145208
28,4.706724153208601
29,4.693949143270572
30,4.6851597736643935
31,4.681888084508794
32,4.683362891063956
33,4.688386828537249
34,4.695335430329124
35,4.703403988072201
36,4.711978208755136
37,4.721879171874045
38,4.73410797054457
39,4.749839523399929
40,4.769789931591751
41,4.794206646569536
42,4.822856001075541
43,4.85438294869792
44,4.886918158024152
45,4.919308308298779
46,4.949845754917581
47,4.977498285583647
48,5.001265034403244
49,5.0214091990541405
50,5.038818186567605
51,5.054366023225496
52,5.06702747394307
53,5.076368324871066
54,5.083787469989005
55,5.091886073073368
56,5.103212930731894
57,5.118384410776651
58,5.139202372937998
59,5.166769686689561
60,5.201477220021879
61,5.242361609871308
62,5.287083569911691
63,5.332527337810699
64,5.376022724004811
65,5.417191709344372
66,5.454796260477231
67,5.489212599232894
68,5.520532699778069
69,5.54666777840494
70,5.5670787184683315
71,5.581509735961563
72,5.588725622678913
73,5.589627726829682
74,5.5853744431089964
75,5.57738064888272
76,5.56669536248977
77,5.555881739363514
78,5.545898750335763
79,5.536107940151233
80,5.525529666835675
81,5.511599220952253
82,5.491423437022352
83,5.461789400054265
84,5.423552055408145
85,5.377902730069111
86,5.325768030987648
87,5.270338375907947
88,5.213350577554831
89,5.154497487168178
90,5.093338611876897
91,5.028711897880413
92,4.959396954745731
93,4.88790544710369
94,4.816774416488409
95,4.750485963529571
96,4.691761704846558
97,4.642229203331543
98,4.601833670811173
99,4.570118925860012
100,4.546252641008371
101,4.531546164457897
102,4.527594436509606
103,4.533785181111733
104,4.549176375689694
105,4.57374238193071
106,4.6077393262872
107,4.649814746222876
108,4.698236342122519
109,4.750865680154524
110,4.805752928773457
111,4.860478965383789
112,4.912746071809508
113,4.960343730521231
114,5.000490957694695
115,5.03230655467406
116,5.056784015954925
117,5.07489664443622
118,5.088207253006908
119,5.097606844153176
120,5.102681290828084
121,5.103580461707096
122,5.100390049658912
123,5.093756009763661
124,5.083636553320438
125,5.070556294122234
126,5.054987573116218
127,5.037358633565731
128,5.018063351500913
129,4.996222253805928
130,4.969694577770245
131,4.936341921774707
132,4.895919825089056
133,4.85009861328192
134,4.80186366203125
135,4.752419035381692
136,4.7037176325891235
137,4.656617091012306
138,4.611535224489634
139,4.57097946117762
140,4.5370750197174665
141,4.51034025658714
142,4.490957856377284
143,4.478166541018174
144,4.470273183779852
145,4.4665358038442236
146,4.466543499653331
147,4.46834378477181
148,4.46969258307702
149,4.470553103580834
150,4.471844997430707
151,4.474818820084353
152,4.47980522387609
153,4.48683809937768
154,4.498151458895966
155,4.515050040925676
156,4.53915223929973
157,4.571129541575468
158,4.610691465160664
159,4.655940571499609
160,4.704597739870868
161,4.75272388669582
162,4.798439554808423
163,4.840644834613452
164,4.878990791793929
165,4.913853089011244
166,4.946933019681919
167,4.979360719041843
168,5.011674489189604
169,5.04442553177439
170,5.077532751889645
171,5.109637288671454
172,5.140581823285968
173,5.170140513593922
174,5.196749653816493
175,5.2181142003538685
176,5.233691141072598
177,5.2421761424640145
178,5.242743814056276
179,5.236917405288503
180,5.224818450716034
181,5.205795411515899
182,5.1778062373334315
183,5.141180255681766
184,5.095510665175705
185,5.04342742677025
186,4.986875807254665
187,4.929023931276484
188,4.871798126103707
189,4.817794079047287
190,4.76906260358936
191,4.727768391912659
192,4.69559547207267
193,4.671898016879929
194,4.65622045197493
195,4.645812266737611
196,4.638762812765432
197,4.634632808989138
198,4.6319587475815
199,4.630130475209672
200,4.628767864323567
201,4.629596955826093
202,4.633325810704954
203,4.639643991850463
204,4.646595233521241
205,4.653698492481002
206,4.660068603472509
207,4.665036839680724
208,4.666271931413437
209,4.664776960953638
210,4.663013590627186
211,4.663027997159343
212,4.665826973781231
213,4.670752921225743
214,4.678607098367161
215,4.692271543504
216,4.712329165498294
217,4.740805203497386
218,4.779279690920188
219,4.828244657933425
220,4.886455084896999
221,4.951523299259604
222,5.019882594041867
223,5.087996560202383
224,5.153566362078468
225,5.214863166157313
226,5.273812159949805
227,5.331579241487986
228,5.389159176203929
229,5.44483949250378
230,5.497914494308553
231,5.548650460856443
232,5.596377474826706
233,5.638207712360561
234,5.67150561367746
235,5.6957367391766285
236,5.711821958248749
237,5.719622304822516
238,5.717928924102716
239,5.706333197353626
240,5.683352800261959
241,5.650188950266084
242,5.605740769304209
243,5.549751011220625
244,5.482833841878806
245,5.407134832760219
246,5.322622784195153
247,5.229637037243427
248,5.1308152937247415
249,5.03052673231052
250,4.93118377211361
251,4.833304753039167
252,4.7368260251347705
253,4.642413122977352
254,4.550896064878134
255,4.4639533609464745
256,4.384794211251184
257,4.315712845010479
258,4.258762995060541
259,4.215801073709418
260,4.186646766393249
261,4.170984882877099
262,4.167758578697042
263,4.178929143837351
264,4.20510301917061
265,4.246149814854507
266,4.30118595165975
267,4.369174006722763
268,4.448263315960185
269,4.535122481534453
270,4.624889941035526
271,4.7117446805024095
272,4.790100129760956
273,4.857049878211708
274,4.910443702674108
275,4.946345723793719
276,4.96525103490193
277,4.9683132632527585
278,4.957957754203408
279,4.938504657321545
280,4.913050398578465
281,4.8834798385346305
282,4.852357181251395
