,trend
0,5.870933168063223
1,5.770240271166644
2,5.671503041040026
3,5.574320744283848
4,5.47724795809794
5,5.380980309216951
6,5.287165144401721
7,5.197211697719826
8,5.112974725023594
9,5.034935724854276
10,4.962880586549985
11,4.895323364620802
12,4.831426313210217
13,4.771042109358832
14,4.71412878866149
15,4.660787485394691
16,4.61254800334202
17,4.569277154108691
18,4.531083906797827
19,4.497721432291234
20,4.469235974028973
21,4.445987699555926
22,4.427418503933207
23,4.413316539909707
24,4.4038278236693635
25,4.39821504855867
26,4.395488515534325
27,4.395034641147676
28,4.397242661627864
29,4.402254916553314
30,4.411215468838936
31,4.423766972076793
32,4.441170070190925
33,4.463170552747823
34,4.489238478020111
35,4.5185544226849474
36,4.551243189370726
37,4.5871054841916585
38,4.623722486268607
39,4.659558433794805
40,4.694562738409573
41,4.727647587731105
42,4.759166067666091
43,4.788391484378889
44,4.815997665241564
45,4.840290692948448
46,4.860316651653094
47,4.873346443825962
48,4.878613274030228
49,4.876054505301671
50,4.865683367379798
51,4.8482155559383076
52,4.823200714546283
53,4.792158352050348
54,4.75734347685053
55,4.721140998376829
56,4.685462486386214
57,4.65176879751167
58,4.621717374332187
59,4.595933303928314
60,4.574028100021639
61,4.555240818018798
62,4.537826745763911
63,4.520319145589835
64,4.502165138113327
65,4.4843616444851495
66,4.4663417326447465
67,4.446610744503758
68,4.42463255839092
69,4.4020919209196565
70,4.381658183354391
71,4.3644993895089765
72,4.3502950468326675
73,4.338496850656281
74,4.3283375619063635
75,4.318838380977804
76,4.3075652972893
77,4.291885026271436
78,4.269597055043993
79,4.240193442585333
80,4.204872749714419
81,4.164683416348598
82,4.121170836936644
83,4.0782774787921126
84,4.038620077455475
85,4.003516445042956
86,3.974885256122368
87,3.9540179874833714
88,3.9422218126305455
89,3.939582643826296
90,3.9443475047001315
91,3.955426179729173
92,3.9717632362001045
93,3.9923311000372848
94,4.015494845142446
95,4.039624338479802
96,4.064329762735353
97,4.09107153538355
98,4.122519867797134
99,4.159413051639234
100,4.201162803655606
101,4.247081207434731
102,4.295729619812806
103,4.344889971871383
104,4.393409363679631
105,4.440544339074304
106,4.484680561039852
107,4.523928352348808
108,4.556720110423052
109,4.581785777464251
110,4.600007345605061
111,4.613153190867221
112,4.62261668468147
113,4.629407977734246
114,4.632898085284067
115,4.6320646426033605
116,4.6254897236612535
117,4.613860362025248
118,4.598097660185559
119,4.578114057906136
120,4.557198183913312
121,4.537027345647231
122,4.518930601683092
123,4.502651368505061
124,4.488233730971254
125,4.474157616834472
126,4.46047280776566
127,4.448182736925239
128,4.438628041968779
129,4.43349424634127
130,4.433567730961469
131,4.437488942844173
132,4.444252349172327
133,4.451953986539602
134,4.460912233821432
135,4.471787998651665
136,4.48557911851801
137,4.501738563409018
138,4.5200408163641645
139,4.542446773820798
140,4.569342306706032
141,4.600774256713345
142,4.635183626594522
143,4.670010935190904
144,4.702299711577211
145,4.727424727993668
146,4.7415718193607646
147,4.742347180143993
148,4.730018522421746
149,4.70626459128483
150,4.6741828702475345
151,4.636429427454598
152,4.597113966756848
153,4.559323423612956
154,4.524521537252367
155,4.49194746976477
156,4.46176255727907
157,4.433820668755569
158,4.409562071556264
159,4.390155895125185
160,4.375890292611635
161,4.368059569730469
162,4.365848100763655
163,4.368210222762082
164,4.373871617713663
165,4.381952836217085
166,4.391340759109967
167,4.401308546707292
168,4.410884771349597
169,4.420722187535727
170,4.430591746782434
171,4.440626449239261
172,4.45194017521401
173,4.463496413483709
174,4.475226190215876
175,4.487395846319606
176,4.499349706335109
177,4.508877472398646
178,4.516581753080015
179,4.52399710852877
180,4.532960235298785
181,4.543730331751107
182,4.55685849609972
183,4.573180995101263
184,4.5931860589523135
185,4.6170036797275085
186,4.644393108214641
187,4.67410296790167
188,4.703854136583926
189,4.732821177701799
190,4.760363745860315
191,4.7866334824284325
192,4.811306801433948
193,4.835443470978135
194,4.8583461924113704
195,4.87942051491467
196,4.899410521298794
197,4.9191356565526805
198,4.936978234089459
199,4.949496107536914
200,4.953911519126523
201,4.95060327602255
202,4.941853990689805
203,4.928727148545586
204,4.911697576263007
205,4.891284646047345
206,4.869312919118709
207,4.8489249037934306
208,4.833344787813391
209,4.8246411808556005
210,4.822486852104687
211,4.8247891700072465
212,4.830816448727306
213,4.839946509197639
214,4.851037912070564
215,4.862424251430149
216,4.873782222665417
217,4.8836245060082515
218,4.889292667801369
219,4.890701009071231
220,4.890333022926924
221,4.88949051434687
222,4.887668830170152
223,4.884432385664386
224,4.8781658030783355
225,4.867325934419721
226,4.849820778069338
227,4.8236412536989715
228,4.7856221429941135
229,4.7358334518566965
230,4.676354172349278
231,4.609428400627001
232,4.538127511487293
233,4.465766986977188
234,4.395325979449043
235,4.329492536888352
236,4.271332628543455
237,4.222456290827135
238,4.184928977259338
239,4.158802106178241
240,4.142761515311238
241,4.136018791069362
