,trend
0,2.4368748610402995
1,2.4818875489128076
2,2.528502189997165
3,2.5773945577871515
4,2.6282851119077963
5,2.6799084403855122
6,2.731231453051769
7,2.7814211169627963
8,2.829812379516664
9,2.8758767999133417
10,2.917942304615602
11,2.954414397086274
12,2.9862498668477993
13,3.013183994424444
14,3.0355856541736936
15,3.052565480456518
16,3.063836866600032
17,3.071580352506059
18,3.0766865800348016
19,3.0812514533261424
20,3.086697947407446
21,3.0937732551477493
22,3.1031703831989605
23,3.114273729928522
24,3.127028212214376
25,3.1400573258532622
26,3.1506551740092856
27,3.1566533240178916
28,3.158914183730769
29,3.157577252672098
30,3.152057709001228
31,3.1416722450945898
32,3.126267517260488
33,3.107476636654045
34,3.086228797232094
35,3.0627610200535624
36,3.036631433179106
37,3.0079839390318472
38,2.978814545389171
39,2.9504892700665657
40,2.923137371788652
41,2.8981690534862574
42,2.8757925572328427
43,2.8562797694434403
44,2.8406052061848097
45,2.8292082086678105
46,2.821377739849436
47,2.8171345075562613
48,2.817860858527456
49,2.8244284304349634
50,2.837822697914146
51,2.857888867831346
52,2.8833235078667085
53,2.912912005157983
54,2.9461376696505006
55,2.9825382412863695
56,3.0210601239641677
57,3.061285635181669
58,3.10215892985917
59,3.1438358593949776
60,3.1851584258562387
61,3.2267537338979766
62,3.2678831641590547
63,3.30829137619465
64,3.3481806025823397
65,3.387560393789581
66,3.4255976874072167
67,3.4624671957799746
68,3.497452632697947
69,3.530173669953866
70,3.558689071445027
71,3.5819762425250024
72,3.598038407877712
73,3.6063900570354983
74,3.6067969055257816
75,3.599895675090337
76,3.585943839404986
77,3.564198937348617
78,3.535427292900493
79,3.5012926057040348
80,3.464373933344601
81,3.425687025528986
82,3.386582398255644
83,3.348769513132073
84,3.3124662177668616
85,3.278922378822889
86,3.24856757157693
87,3.222282044818993
88,3.201415692606848
89,3.185929482720257
90,3.1756584981310993
91,3.169696615884554
92,3.1664029264644693
93,3.1640304599697684
94,3.1613532446703347
95,3.1576677897985723
96,3.152794758808968
97,3.1458312727873854
98,3.1351539560954302
99,3.120298288549219
100,3.101340278742311
101,3.0801557488379183
102,3.059182183325041
103,3.040181969349658
104,3.023630505193169
105,3.011228075406131
106,3.005285195473357
107,3.0068553633325306
108,3.017613773674165
109,3.0379813365866934
110,3.0671179535500004
111,3.1035347877086057
112,3.14570105348606
113,3.190771256063594
114,3.235183837464009
115,3.276508007675065
116,3.3121659867861073
117,3.3412821773816868
118,3.363410878304613
119,3.3803930870368317
120,3.3925926692613495
121,3.400135744981775
122,3.4029030637834294
123,3.4005252904110197
124,3.3942562751943868
125,3.386349540156867
126,3.3775621971497984
127,3.3690348895619215
128,3.3616722844087583
129,3.355523401899852
130,3.3504112170669895
131,3.3478115028157736
132,3.348981025041138
133,3.3543341674487586
134,3.363442200603661
135,3.3762799362162124
136,3.391345034621404
137,3.40752498119409
138,3.4222126706624882
139,3.433171294641567
140,3.4397751618271304
141,3.4405028488558314
142,3.4335580728881796
143,3.4174942368041528
144,3.3930937696881722
145,3.362753166726657
146,3.3292482394999703
147,3.2951280788592707
148,3.2621109955060312
149,3.2311058450924373
150,3.201607663898482
151,3.173592047050978
152,3.146283584886797
153,3.118798372713404
154,3.0907860785977093
155,3.062447121623677
156,3.034550179576149
157,3.00719990078895
158,2.9823543397336687
159,2.960717050943901
160,2.941752617490909
161,2.926200174289117
162,2.914835260867015
163,2.908479541644164
164,2.907382909002083
165,2.9118524556087673
166,2.921003159814086
167,2.9352550921831515
168,2.954452696306194
169,2.9784808813408294
170,3.0072530235094828
171,3.0413209484837394
172,3.079981948795491
173,3.121257491383828
174,3.163119054469842
175,3.2034623303425125
176,3.2419560618817753
177,3.278141828011103
178,3.312034985115291
179,3.3434770509366283
180,3.372739521351706
181,3.3998792190802813
182,3.425345004641266
183,3.449335814041647
184,3.4711597426605088
185,3.491094050993162
186,3.5078715246957524
187,3.524918015642552
188,3.544091956004901
189,3.566298704194363
190,3.591478561149997
191,3.619217891120742
192,3.649358384254813
193,3.6807297195184754
194,3.711755726887831
195,3.7404347802642857
196,3.7655704062199407
197,3.786128359589232
198,3.8012209137027098
199,3.8082190116661825
200,3.8058678335143927
201,3.792407422399791
202,3.7674491540788835
203,3.731984149669175
204,3.688398874566872
205,3.638622304074639
206,3.5841531641985367
207,3.5279660420045786
208,3.4714204288311548
209,3.414920837240402
210,3.3579521420264378
211,3.300364892460108
212,3.2424109177234883
213,3.1847793189408664
214,3.1298826904129537
215,3.0793931393661236
216,3.0336515963452393
217,2.9923243711830625
218,2.9550567414646394
219,2.9202487820430267
220,2.8882036573078693
221,2.8598993761600324
222,2.8357588202145614
223,2.8156674339764036
224,2.7983633126878718
225,2.7845747594450407
226,2.775156100273554
227,2.772346301974402
228,2.7772748587859066
229,2.7899635485076546
230,2.8099483521524906
231,2.83814652351544
232,2.874344098671433
233,2.9171782721182042
234,2.9653647732918174
235,3.0176710952082617
236,3.07288637790022
237,3.1285387169658696
238,3.180860654017199
239,3.226629393968095
240,3.264384103823685
241,3.2931473072178683
242,3.311151287719655
243,3.3189451118310442
244,3.3156333764992105
245,3.300121337976435
246,3.274241981654688
247,3.240265717089706
248,3.2002915525986912
249,3.1556433304256677
250,3.109394710594285
251,3.063897076046678
252,3.022058438030858
253,2.9861218721223066
254,2.957691667372737
255,2.9377557866637836
256,2.926703635584974
257,2.923713522359169
258,2.9280095654369873
259,2.9376135623175723
260,2.9505923045216678
261,2.96630157509357
262,2.982878036887252
263,2.9997294142722524
264,3.015649132845055
265,3.0294307873182245
266,3.0404831916962967
267,3.0488217657417356
268,3.053811627222195
269,3.0560373803017415
270,3.055424996877427
271,3.0524904254836143
272,3.047714974031617
273,3.0415471439168247
