,trend
0,14.988297213058418
1,14.936418651122949
2,14.88704740342932
3,14.843355522562412
4,14.80671065647996
5,14.7767033559381
6,14.754294977532664
7,14.73621143826202
8,14.718082220763574
9,14.696951675525822
10,14.673165351649294
11,14.647258203437314
12,14.62059445684843
13,14.594133801464043
14,14.56719805533003
15,14.538112702866346
16,14.507348729708376
17,14.475665801052198
18,14.444131489137833
19,14.414141075079634
20,14.384312257811256
21,14.356753898094432
22,14.33520966152977
23,14.323200242531577
24,14.322161829475696
25,14.332078610586406
26,14.35585842294455
27,14.392451554499356
28,14.43933588168571
29,14.494368998716936
30,14.55513391488032
31,14.617654658838942
32,14.676983300559087
33,14.725285875845266
34,14.75680530593914
35,14.770331208409978
36,14.766055197510823
37,14.743687430489455
38,14.70308428009522
39,14.6442623144334
40,14.570548673934212
41,14.484242835081353
42,14.38666268143731
43,14.279448444792642
44,14.165248692762013
45,14.049037337682094
46,13.934435011456575
47,13.824406697653094
48,13.721958357957124
49,13.631455699868088
50,13.556813206911675
51,13.49842570280116
52,13.4557150029955
53,13.429041406889404
54,13.417230392000713
55,13.416339284967957
56,13.423414643434677
57,13.43399281299131
58,13.443970505076145
59,13.450223185619347
60,13.451848838985413
61,13.446414060047825
62,13.431828038155697
63,13.40947095387061
64,13.379828095230298
65,13.343128830926336
66,13.302490137090775
67,13.260814534336351
68,13.222690486940108
69,13.194418450095132
70,13.177784697440167
71,13.169453991082653
72,13.168479977694128
73,13.172560395201707
74,13.183037681546448
75,13.199271424422419
76,13.219881812972716
77,13.24523949170017
78,13.274952678974511
79,13.30847631848316
80,13.344468508489182
81,13.386394549556591
82,13.433129449431597
83,13.482056719266936
84,13.53153916430945
85,13.582138304356441
86,13.639083447227499
87,13.704115064301998
88,13.780449199804785
89,13.868361826045525
90,13.967016134583998
91,14.075657590838707
92,14.192302275144044
93,14.314918981840144
94,14.44073131634518
95,14.566766059713682
96,14.694774535927467
97,14.82240384018104
98,14.946241833583946
99,15.068612374845621
100,15.186247921529521
101,15.297088048464818
102,15.40208092552973
103,15.500739042572192
104,15.591698588861682
105,15.676407791766078
106,15.76094506703522
107,15.848466075549107
108,15.939775887520838
109,16.0326492818663
110,16.123023677571673
111,16.208066087821987
112,16.285491636003783
113,16.352260404198702
114,16.407029042215875
115,16.44948403711181
116,16.478432482791625
117,16.49302554563725
118,16.490240371728877
119,16.465495966180676
120,16.41765493387449
121,16.347788944713294
122,16.2554586342664
123,16.14188227001267
124,16.012493457784547
125,15.871387126995725
126,15.722650398648778
127,15.570450776791906
128,15.420379108974153
129,15.277669711009057
130,15.146669161767054
131,15.030925496549196
132,14.932020082430435
133,14.850889958050388
134,14.790389649497147
135,14.750341876635016
136,14.728200365797363
137,14.722824879644662
138,14.733245055608762
139,14.75928876557173
140,14.800950603255872
141,14.854625606905007
142,14.916833220635919
143,14.98480874756108
144,15.058964470030066
145,15.139722164925224
146,15.226841756335132
147,15.318745841995279
148,15.414340243543453
149,15.50920656646619
150,15.601167453597807
151,15.68772729366858
152,15.766014745750281
153,15.831478639356126
154,15.882839044783244
155,15.917671358179163
156,15.932374201288422
157,15.929647651256696
158,15.91098405135384
159,15.877294715067684
160,15.83079659085396
161,15.774408317971485
162,15.71240428780979
163,15.64794988655967
164,15.585015247732057
165,15.529040536158785
166,15.484475282141856
167,15.455438365648167
168,15.44449586959328
169,15.450804227914233
170,15.47324206462956
171,15.50853125111535
172,15.553722882457297
173,15.604300221709146
174,15.654150455123109
175,15.698033081312836
176,15.734048754857529
177,15.763611859660568
178,15.78455299915355
179,15.793600519355785
180,15.788242420662112
181,15.768595703142772
182,15.735534715355099
183,15.690703433541954
184,15.636536124749105
185,15.575035366376357
186,15.508430900745541
187,15.439843073074496
188,15.369574459268094
189,15.296402733310543
190,15.218874585149006
191,15.13660145302232
192,15.050932978553599
193,14.963133427457803
194,14.873810232338295
195,14.786718867406275
196,14.704443675477744
197,14.62595230007656
198,14.554772107429425
199,14.492164243575491
200,14.439043121986765
201,14.396015553483021
202,14.365288946932793
203,14.34944820148368
204,14.348349910691452
205,14.359757262985955
206,14.383715728102857
207,14.420670927488459
208,14.470828660258997
209,14.532881806201026
210,14.601478977188442
211,14.670310733966275
212,14.733941712918801
213,14.78839260622157
214,14.828600392479554
215,14.856509304918834
216,14.877295701520197
217,14.897475621948852
218,14.922391796056562
219,14.958701031431382
220,15.009983640788827
221,15.077970748699776
222,15.1631372399596
223,15.261534267645727
224,15.369111024060615
225,15.481028242589437
226,15.592215962227328
227,15.6998035793178
228,15.800550355227983
229,15.892653174087938
